year	month	day	hour	wind_speed (m/s)	wind_direction (degree)	temperature (C)	height (m)	lat	lon	time_zone (h)
2015	8	8	11	3.04254294672	345	22.1634271762	10	50.15	5.15	0
2015	8	8	12	2.92950461502	346	22.8052739995	10	50.15	5.15	0
2015	8	8	13	2.98716359184	344	23.6944431242	10	50.15	5.15	0
2015	8	8	14	3.30630711059	346	24.0431432842	10	50.15	5.15	0
2015	8	8	15	3.6644968504	352	23.9409990208	10	50.15	5.15	0
2015	8	8	16	3.96505283753	358	23.5475990397	10	50.15	5.15	0
2015	8	8	17	3.90189181575	5	22.4877131276	10	50.15	5.15	0
2015	8	8	18	3.26648582256	12	21.531244846	10	50.15	5.15	0
2015	8	8	19	3.03664261108	32	19.6633017133	10	50.15	5.15	0
2015	8	8	20	2.42379769129	37	18.5207541989	10	50.15	5.15	0
2015	8	8	21	2.16347729767	36	17.604364627	10	50.15	5.15	0
2015	8	8	22	2.35714328478	32	16.9786174384	10	50.15	5.15	0
2015	8	8	23	2.73588910704	27	16.7785067849	10	50.15	5.15	0
2015	8	9	0	3.1565478092	25	16.927644096	10	50.15	5.15	0
2015	8	9	1	3.20929294368	23	16.5985766338	10	50.15	5.15	0
2015	8	9	2	3.33164368977	25	15.7412367864	10	50.15	5.15	0
2015	8	9	3	3.19946488271	31	15.175477131	10	50.15	5.15	0
2015	8	9	4	2.93059781733	35	14.7926905239	10	50.15	5.15	0
2015	8	9	5	3.17139694916	32	14.914686573	10	50.15	5.15	0
2015	8	9	6	3.58373196382	28	16.0165016368	10	50.15	5.15	0
2015	8	9	7	3.22432794145	24	17.2504818466	10	50.15	5.15	0
2015	8	9	8	3.38325050902	21	17.3836922622	10	50.15	5.15	0
2015	8	9	9	2.75542503033	12	18.1764033302	10	50.15	5.15	0
2015	8	9	10	3.14233415981	11	19.0260752992	10	50.15	5.15	0
2015	8	9	11	3.71834244281	14	19.1100314094	10	50.15	5.15	0
2015	8	9	12	4.27810393556	6	19.5129574133	10	50.15	5.15	0
2015	8	9	13	4.01578736803	3	18.774105861	10	50.15	5.15	0
2015	8	9	14	4.38134399067	10	19.3026178748	10	50.15	5.15	0
2015	8	9	15	3.97529535011	17	19.112568359	10	50.15	5.15	0
2015	8	9	16	3.82453753052	19	19.2652730573	10	50.15	5.15	0
2015	8	9	17	3.75111752882	17	19.2648153414	10	50.15	5.15	0
2015	8	9	18	3.63628902068	13	18.7682480547	10	50.15	5.15	0
2015	8	9	19	2.93563641295	347	18.9495980903	10	50.15	5.15	0
2015	8	9	20	3.128734455	344	18.1179331301	10	50.15	5.15	0
2015	8	9	21	3.01323685855	350	17.7589376987	10	50.15	5.15	0
2015	8	9	22	2.43566981662	359	17.3573772331	10	50.15	5.15	0
2015	8	9	23	2.3632960043	358	17.1611015708	10	50.15	5.15	0
2015	8	10	0	2.41534640579	354	16.9381054954	10	50.15	5.15	0
2015	8	10	1	2.51458581977	352	16.7462037481	10	50.15	5.15	0
2015	8	10	2	2.29769778438	3	16.5333750864	10	50.15	5.15	0
2015	8	10	3	2.21587465236	18	16.4067873113	10	50.15	5.15	0
2015	8	10	4	2.09011112058	8	16.2232224822	10	50.15	5.15	0
2015	8	10	5	2.36841706734	346	16.3223821224	10	50.15	5.15	0
2015	8	10	6	2.59336274047	338	16.4551630405	10	50.15	5.15	0
2015	8	10	7	2.73356750528	341	16.8160686032	10	50.15	5.15	0
2015	8	10	8	2.72173782473	351	17.1122648344	10	50.15	5.15	0
2015	8	10	9	2.82393605947	8	17.9775247652	10	50.15	5.15	0
2015	8	10	10	2.90212696577	17	19.2447919162	10	50.15	5.15	0
2015	8	10	11	2.78199377677	15	20.3111373353	10	50.15	5.15	0
2015	8	10	12	2.67253815677	9	21.1173097106	10	50.15	5.15	0
2015	8	10	13	2.55910620254	3	21.9253278152	10	50.15	5.15	0
2015	8	10	14	2.5770756775	354	22.3960506418	10	50.15	5.15	0
2015	8	10	15	2.56633254626	353	22.5447632449	10	50.15	5.15	0
2015	8	10	16	2.84332034673	348	22.4152817879	10	50.15	5.15	0
2015	8	10	17	2.6456485785	351	21.9796972705	10	50.15	5.15	0
2015	8	10	18	1.44113030014	8	20.7879651968	10	50.15	5.15	0
2015	8	10	19	1.83711000644	39	18.3535092987	10	50.15	5.15	0
2015	8	10	20	1.74786399604	65	17.351682006	10	50.15	5.15	0
2015	8	10	21	1.7578622127	82	16.471000563	10	50.15	5.15	0
2015	8	10	22	1.60866495963	85	16.5239617752	10	50.15	5.15	0
2015	8	10	23	0.619220799408	305	17.0063916591	10	50.15	5.15	0
2015	8	11	0	1.67733210996	294	15.4015026861	10	50.15	5.15	0
2015	8	11	1	1.98391999166	332	15.050641275	10	50.15	5.15	0
2015	8	11	2	2.22470559597	357	14.6374029467	10	50.15	5.15	0
2015	8	11	3	2.09068078583	9	14.5223542907	10	50.15	5.15	0
2015	8	11	4	1.95700127703	22	14.5036460909	10	50.15	5.15	0
2015	8	11	5	1.6494255678	32	14.7779969223	10	50.15	5.15	0
2015	8	11	6	1.56572990847	10	16.712484281	10	50.15	5.15	0
2015	8	11	7	1.62562632003	356	18.8350962345	10	50.15	5.15	0
2015	8	11	8	2.53084171186	4	20.2396597288	10	50.15	5.15	0
2015	8	11	9	2.71717803361	4	21.1052883913	10	50.15	5.15	0
2015	8	11	10	2.85597658131	2	22.2124018231	10	50.15	5.15	0
2015	8	11	11	3.11316042387	14	23.1324537675	10	50.15	5.15	0
2015	8	11	12	3.39720041059	21	23.578884723	10	50.15	5.15	0
2015	8	11	13	3.58885940455	20	23.9726188479	10	50.15	5.15	0
2015	8	11	14	3.66944358359	17	23.8816692572	10	50.15	5.15	0
2015	8	11	15	3.77389979136	22	24.0834453544	10	50.15	5.15	0
2015	8	11	16	3.93058799019	20	23.6564037099	10	50.15	5.15	0
2015	8	11	17	3.93951277397	11	23.2614597118	10	50.15	5.15	0
2015	8	11	18	3.73333366134	7	22.2520481295	10	50.15	5.15	0
2015	8	11	19	3.91506269994	25	21.245847963	10	50.15	5.15	0
2015	8	11	20	3.6902059397	36	20.2854647086	10	50.15	5.15	0
2015	8	11	21	3.48089131828	43	19.5802252253	10	50.15	5.15	0
2015	8	11	22	3.22344023926	49	18.8793711697	10	50.15	5.15	0
2015	8	11	23	3.09473893438	58	18.5035777402	10	50.15	5.15	0
2015	8	12	0	2.82865041181	61	18.6014791693	10	50.15	5.15	0
2015	8	12	1	2.38360201431	57	17.8996019163	10	50.15	5.15	0
2015	8	12	2	2.16923976498	48	16.9311413694	10	50.15	5.15	0
2015	8	12	3	2.16462330834	42	16.4315916659	10	50.15	5.15	0
2015	8	12	4	2.33685087184	44	16.0848053054	10	50.15	5.15	0
2015	8	12	5	2.5455985342	50	16.3732733811	10	50.15	5.15	0
2015	8	12	6	2.83726262994	52	17.8375774102	10	50.15	5.15	0
2015	8	12	7	2.23787565332	49	19.3089718966	10	50.15	5.15	0
2015	8	12	8	2.61774517764	50	21.0732651275	10	50.15	5.15	0
2015	8	12	9	2.99223237158	47	22.7754243854	10	50.15	5.15	0
2015	8	12	10	3.43301655468	46	24.215993241	10	50.15	5.15	0
2015	8	12	11	3.5097042705	51	25.2350775266	10	50.15	5.15	0
2015	8	12	12	3.29447138925	49	25.7702188064	10	50.15	5.15	0
2015	8	12	13	3.31251565621	46	26.116631437	10	50.15	5.15	0
2015	8	12	14	3.43059044531	45	26.075247268	10	50.15	5.15	0
2015	8	12	15	3.6321121605	44	26.0236273571	10	50.15	5.15	0
2015	8	12	16	3.82706655204	42	25.9380469131	10	50.15	5.15	0
2015	8	12	17	3.89660991209	34	25.3373875722	10	50.15	5.15	0
2015	8	12	18	3.96901220977	30	24.0580490958	10	50.15	5.15	0
2015	8	12	19	4.62759726822	41	22.7976455128	10	50.15	5.15	0
2015	8	12	20	4.65096377867	47	21.5649430873	10	50.15	5.15	0
2015	8	12	21	4.22500576797	51	20.6495371159	10	50.15	5.15	0
2015	8	12	22	3.87296073199	57	19.882594412	10	50.15	5.15	0
2015	8	12	23	3.49294804545	66	19.3727879999	10	50.15	5.15	0
2015	8	13	0	2.99460587249	72	19.0224666392	10	50.15	5.15	0
2015	8	13	1	2.59410499102	71	18.7201700167	10	50.15	5.15	0
2015	8	13	2	2.41699336714	64	18.4895188094	10	50.15	5.15	0
2015	8	13	3	2.5595548798	64	18.2064956487	10	50.15	5.15	0
2015	8	13	4	2.6796937682	71	18.193988439	10	50.15	5.15	0
2015	8	13	5	2.86091447825	80	18.3722567194	10	50.15	5.15	0
2015	8	13	6	3.33946728132	83	20.1098733843	10	50.15	5.15	0
2015	8	13	7	3.40730372282	81	22.0160472762	10	50.15	5.15	0
2015	8	13	8	3.79969353328	89	24.0685663508	10	50.15	5.15	0
2015	8	13	9	4.02073730772	89	25.9933820412	10	50.15	5.15	0
2015	8	13	10	4.18934451041	93	27.7014627734	10	50.15	5.15	0
2015	8	13	11	3.71607700517	105	28.7400529223	10	50.15	5.15	0
2015	8	13	12	2.19414825334	119	27.2370058599	10	50.15	5.15	0
2015	8	13	13	1.25053252012	115	26.543551072	10	50.15	5.15	0
2015	8	13	14	2.41702257652	99	25.6955513207	10	50.15	5.15	0
2015	8	13	15	3.38186704309	111	25.7772845502	10	50.15	5.15	0
2015	8	13	16	3.47612898437	117	25.3107963528	10	50.15	5.15	0
2015	8	13	17	3.26227648049	118	24.8472683747	10	50.15	5.15	0
2015	8	13	18	2.80019625746	130	24.2080416182	10	50.15	5.15	0
2015	8	13	19	1.59719485178	64	23.9587241373	10	50.15	5.15	0
2015	8	13	20	1.41501733959	174	22.4524396242	10	50.15	5.15	0
2015	8	13	21	3.82936980839	208	21.752780653	10	50.15	5.15	0
2015	8	13	22	4.27196102824	218	20.8342976982	10	50.15	5.15	0
2015	8	13	23	3.92879929036	223	20.4200407458	10	50.15	5.15	0
2015	8	14	0	2.42714236127	230	19.5818484115	10	50.15	5.15	0
2015	8	14	1	1.62424421999	211	18.6856409901	10	50.15	5.15	0
2015	8	14	2	1.93277357128	189	18.5325953095	10	50.15	5.15	0
2015	8	14	3	2.49491406444	182	18.4517173321	10	50.15	5.15	0
2015	8	14	4	3.07147374941	184	18.0176382227	10	50.15	5.15	0
2015	8	14	5	3.52338915372	186	17.7286934617	10	50.15	5.15	0
2015	8	14	6	4.59771154765	192	18.3618602138	10	50.15	5.15	0
2015	8	14	7	5.24194143331	200	19.2953445091	10	50.15	5.15	0
2015	8	14	8	5.20254659996	203	20.0865529908	10	50.15	5.15	0
2015	8	14	9	5.3176902582	205	20.8813696899	10	50.15	5.15	0
2015	8	14	10	4.86712867353	204	21.7569155797	10	50.15	5.15	0
2015	8	14	11	4.92596368001	199	22.6833473405	10	50.15	5.15	0
2015	8	14	12	4.94455942286	196	23.0250916229	10	50.15	5.15	0
2015	8	14	13	4.97888021087	194	23.4740674846	10	50.15	5.15	0
2015	8	14	14	4.85867594875	192	23.7428647864	10	50.15	5.15	0
2015	8	14	15	4.58191293884	192	23.5426214611	10	50.15	5.15	0
2015	8	14	16	4.31646625844	191	23.4613355708	10	50.15	5.15	0
2015	8	14	17	3.17334250116	187	22.776944295	10	50.15	5.15	0
2015	8	14	18	2.25711289025	182	21.7156793118	10	50.15	5.15	0
2015	8	14	19	1.97176767765	186	19.926703791	10	50.15	5.15	0
2015	8	14	20	1.99044985503	193	19.4319731086	10	50.15	5.15	0
2015	8	14	21	2.31081238401	193	18.2734196205	10	50.15	5.15	0
2015	8	14	22	2.51074725176	186	17.5902822374	10	50.15	5.15	0
2015	8	14	23	2.72661857193	184	17.4737348944	10	50.15	5.15	0
2015	8	15	0	2.94329036532	183	17.2008447986	10	50.15	5.15	0
2015	8	15	1	2.98054928698	186	16.9187082538	10	50.15	5.15	0
2015	8	15	2	2.91789123732	186	16.774991622	10	50.15	5.15	0
2015	8	15	3	3.08077778928	189	17.0465759671	10	50.15	5.15	0
2015	8	15	4	2.87473568861	191	16.8059804028	10	50.15	5.15	0
2015	8	15	5	3.10130876018	197	16.6403184116	10	50.15	5.15	0
2015	8	15	6	3.23919950053	207	16.9603703526	10	50.15	5.15	0
2015	8	15	7	2.36519301919	197	17.6147225487	10	50.15	5.15	0
2015	8	15	8	2.32253271189	193	18.0667656876	10	50.15	5.15	0
2015	8	15	9	2.49711534272	193	17.7739305625	10	50.15	5.15	0
2015	8	15	10	2.78934318117	199	18.8630307406	10	50.15	5.15	0
2015	8	15	11	2.73102193332	196	17.6987613573	10	50.15	5.15	0
2015	8	15	12	2.7144259083	209	18.2014185618	10	50.15	5.15	0
2015	8	15	13	2.5935656405	266	17.3031223511	10	50.15	5.15	0
2015	8	15	14	4.53715809396	305	16.8091536061	10	50.15	5.15	0
2015	8	15	15	6.0012154822	314	15.8429151955	10	50.15	5.15	0
2015	8	15	16	5.55605139836	310	15.4742921426	10	50.15	5.15	0
2015	8	15	17	4.76993261932	306	15.0954363812	10	50.15	5.15	0
2015	8	15	18	4.06624949418	306	14.8778213835	10	50.15	5.15	0
2015	8	15	19	3.69009732307	315	14.5089415383	10	50.15	5.15	0
2015	8	15	20	3.31118420055	314	14.193811157	10	50.15	5.15	0
2015	8	15	21	3.0890332811	314	13.9995177677	10	50.15	5.15	0
2015	8	15	22	3.33972695598	314	13.7794505913	10	50.15	5.15	0
2015	8	15	23	3.48043511212	312	13.3411530282	10	50.15	5.15	0
2015	8	16	0	3.22169712032	315	12.999493801	10	50.15	5.15	0
2015	8	16	1	2.96035665825	319	12.7250186954	10	50.15	5.15	0
2015	8	16	2	2.92489061191	321	12.5545509754	10	50.15	5.15	0
2015	8	16	3	3.13653969011	315	12.4603458082	10	50.15	5.15	0
2015	8	16	4	4.00397451302	318	12.5776780411	10	50.15	5.15	0
2015	8	16	5	3.98642050227	322	12.5417010625	10	50.15	5.15	0
2015	8	16	6	3.98226561219	325	12.69104664	10	50.15	5.15	0
2015	8	16	7	3.56566688465	340	13.109712392	10	50.15	5.15	0
2015	8	16	8	3.89807160764	342	13.4181447255	10	50.15	5.15	0
2015	8	16	9	4.31959787846	343	14.1513275465	10	50.15	5.15	0
2015	8	16	10	4.40690230286	344	14.936729488	10	50.15	5.15	0
2015	8	16	11	4.30574884593	344	15.2798117147	10	50.15	5.15	0
2015	8	16	12	4.17659076655	346	15.9016665073	10	50.15	5.15	0
2015	8	16	13	4.12552828796	347	16.3455062014	10	50.15	5.15	0
2015	8	16	14	3.86934294161	348	16.2008407688	10	50.15	5.15	0
2015	8	16	15	3.83719800361	350	16.1058832248	10	50.15	5.15	0
2015	8	16	16	3.75182989014	353	15.7972936126	10	50.15	5.15	0
2015	8	16	17	3.66899310358	355	15.4495714942	10	50.15	5.15	0
2015	8	16	18	3.18210804506	358	14.8025932593	10	50.15	5.15	0
2015	8	16	19	2.94365018824	8	14.8271195042	10	50.15	5.15	0
2015	8	16	20	2.98152251341	10	13.8880348283	10	50.15	5.15	0
2015	8	16	21	2.679565154	12	13.1923432021	10	50.15	5.15	0
2015	8	16	22	2.39588382207	4	12.8414813685	10	50.15	5.15	0
2015	8	16	23	2.02663656195	355	12.1927310542	10	50.15	5.15	0
2015	8	17	0	1.90871018712	337	11.9096325888	10	50.15	5.15	0
2015	8	17	1	2.32163310784	320	11.7888696001	10	50.15	5.15	0
2015	8	17	2	2.68482546344	316	11.5305402782	10	50.15	5.15	0
2015	8	17	3	2.58285237344	315	10.7499263178	10	50.15	5.15	0
2015	8	17	4	2.45241582397	315	10.5239906807	10	50.15	5.15	0
2015	8	17	5	2.35003075157	312	10.3472097882	10	50.15	5.15	0
2015	8	17	6	2.80715254564	313	11.1816734541	10	50.15	5.15	0
2015	8	17	7	3.42804963777	317	12.3380014481	10	50.15	5.15	0
2015	8	17	8	3.62107020263	320	13.3212318584	10	50.15	5.15	0
2015	8	17	9	3.59588567946	318	14.269869361	10	50.15	5.15	0
2015	8	17	10	3.49081838473	316	14.5234598682	10	50.15	5.15	0
2015	8	17	11	3.67211590181	316	14.6626723217	10	50.15	5.15	0
2015	8	17	12	3.86141994592	316	15.048942479	10	50.15	5.15	0
2015	8	17	13	3.4711941988	320	14.8851110391	10	50.15	5.15	0
2015	8	17	14	3.81239148842	322	14.9216956953	10	50.15	5.15	0
2015	8	17	15	3.69422421693	322	14.7808967222	10	50.15	5.15	0
2015	8	17	16	3.9099668045	321	14.3965616273	10	50.15	5.15	0
2015	8	17	17	3.62954573655	317	14.155129056	10	50.15	5.15	0
2015	8	17	18	3.00620383497	311	13.7675102933	10	50.15	5.15	0
2015	8	17	19	3.10320663086	305	13.0713221741	10	50.15	5.15	0
2015	8	17	20	2.78057108659	300	12.6952753022	10	50.15	5.15	0
2015	8	17	21	2.50052366218	293	12.3744127707	10	50.15	5.15	0
2015	8	17	22	2.51879740677	281	12.3548705287	10	50.15	5.15	0
2015	8	17	23	2.59088188685	268	12.133323133	10	50.15	5.15	0
2015	8	18	0	2.84537176901	261	12.0143604031	10	50.15	5.15	0
2015	8	18	1	3.07609105051	260	12.0487898915	10	50.15	5.15	0
2015	8	18	2	3.24734614676	261	11.9991453789	10	50.15	5.15	0
2015	8	18	3	3.25988896101	259	11.945272461	10	50.15	5.15	0
2015	8	18	4	3.25177022718	258	11.9327331361	10	50.15	5.15	0
2015	8	18	5	3.18282822422	262	11.9609043396	10	50.15	5.15	0
2015	8	18	6	3.18372122464	265	12.091920426	10	50.15	5.15	0
2015	8	18	7	3.07955133458	255	12.1847252599	10	50.15	5.15	0
2015	8	18	8	3.78353905612	263	13.4609760363	10	50.15	5.15	0
2015	8	18	9	4.40493567808	270	14.8034736413	10	50.15	5.15	0
2015	8	18	10	4.30540123529	276	15.690747972	10	50.15	5.15	0
2015	8	18	11	4.09620477339	278	16.5092687852	10	50.15	5.15	0
2015	8	18	12	3.81831147876	272	16.5649320498	10	50.15	5.15	0
2015	8	18	13	3.3100357828	266	15.7800342029	10	50.15	5.15	0
2015	8	18	14	2.96622025386	257	15.556699089	10	50.15	5.15	0
2015	8	18	15	2.76002867129	248	15.3653597762	10	50.15	5.15	0
2015	8	18	16	2.55372601724	244	15.533000508	10	50.15	5.15	0
2015	8	18	17	2.13984468502	241	15.611842471	10	50.15	5.15	0
2015	8	18	18	1.00062066537	234	15.0167867746	10	50.15	5.15	0
2015	8	18	19	1.39300462179	274	13.6863297072	10	50.15	5.15	0
2015	8	18	20	0.836258390666	247	12.8713327216	10	50.15	5.15	0
2015	8	18	21	0.852987423219	194	11.6341287809	10	50.15	5.15	0
2015	8	18	22	1.14548244526	181	10.7694430339	10	50.15	5.15	0
2015	8	18	23	1.19157579221	180	10.1292892911	10	50.15	5.15	0
2015	8	19	0	1.32781751552	174	9.6360297676	10	50.15	5.15	0
2015	8	19	1	1.48817598713	162	8.96477677721	10	50.15	5.15	0
2015	8	19	2	1.62914172307	158	8.57588391828	10	50.15	5.15	0
2015	8	19	3	1.6578299852	158	8.30914339578	10	50.15	5.15	0
2015	8	19	4	1.67561199603	159	8.22846024556	10	50.15	5.15	0
2015	8	19	5	1.65206124854	162	8.48776298173	10	50.15	5.15	0
2015	8	19	6	1.96747140778	168	10.8289534839	10	50.15	5.15	0
2015	8	19	7	1.87143963232	169	12.9842786798	10	50.15	5.15	0
2015	8	19	8	2.08406563735	184	15.3560219737	10	50.15	5.15	0
2015	8	19	9	2.35038803937	202	16.9265670274	10	50.15	5.15	0
2015	8	19	10	2.382450843	212	18.0534516184	10	50.15	5.15	0
2015	8	19	11	2.05016169458	212	18.8465389291	10	50.15	5.15	0
2015	8	19	12	1.78835056819	212	19.425104506	10	50.15	5.15	0
2015	8	19	13	1.70336602022	221	19.7638815248	10	50.15	5.15	0
2015	8	19	14	1.70184806666	238	19.7103726153	10	50.15	5.15	0
2015	8	19	15	1.61647003388	251	19.7546680453	10	50.15	5.15	0
2015	8	19	16	1.24262446201	250	19.4872927031	10	50.15	5.15	0
2015	8	19	17	0.536815493264	239	19.2181897638	10	50.15	5.15	0
2015	8	19	18	0.39097693521	94	18.1683645273	10	50.15	5.15	0
2015	8	19	19	2.1836956478	61	15.4151786037	10	50.15	5.15	0
2015	8	19	20	2.13577337547	78	14.1623480904	10	50.15	5.15	0
2015	8	19	21	1.98349207662	96	13.3068697753	10	50.15	5.15	0
2015	8	19	22	1.76996757254	113	12.6444247192	10	50.15	5.15	0
2015	8	19	23	2.04910090159	124	12.2359468323	10	50.15	5.15	0
2015	8	20	0	2.40326308251	130	12.3261354393	10	50.15	5.15	0
2015	8	20	1	2.81368938513	132	12.6794099643	10	50.15	5.15	0
2015	8	20	2	2.85310294747	135	12.7123643463	10	50.15	5.15	0
2015	8	20	3	2.77156725375	140	12.1814542894	10	50.15	5.15	0
2015	8	20	4	2.70365120227	142	11.8367739451	10	50.15	5.15	0
2015	8	20	5	2.90479534746	145	12.0709583339	10	50.15	5.15	0
2015	8	20	6	3.2772330281	149	13.6303787333	10	50.15	5.15	0
2015	8	20	7	3.17822692858	153	15.9914035003	10	50.15	5.15	0
2015	8	20	8	3.23689876794	163	18.2119209675	10	50.15	5.15	0
2015	8	20	9	3.20992469238	173	19.8416668048	10	50.15	5.15	0
2015	8	20	10	3.12793686379	200	20.9134184126	10	50.15	5.15	0
2015	8	20	11	3.20793638577	213	21.2376564347	10	50.15	5.15	0
2015	8	20	12	2.90658658054	214	21.0773610205	10	50.15	5.15	0
2015	8	20	13	2.6599469131	208	21.3212299075	10	50.15	5.15	0
2015	8	20	14	2.49884575082	205	21.3477941198	10	50.15	5.15	0
2015	8	20	15	2.44749073783	207	21.2433302656	10	50.15	5.15	0
2015	8	20	16	2.18280921222	219	20.9395755055	10	50.15	5.15	0
2015	8	20	17	1.49547276241	231	20.4403276335	10	50.15	5.15	0
2015	8	20	18	0.85880053507	233	19.4894851561	10	50.15	5.15	0
2015	8	20	19	1.55032602823	275	17.6477521041	10	50.15	5.15	0
2015	8	20	20	0.964649917621	283	17.4786778379	10	50.15	5.15	0
2015	8	20	21	0.206216323252	24	17.0765871596	10	50.15	5.15	0
2015	8	20	22	0.260398802841	86	16.4447712617	10	50.15	5.15	0
2015	8	20	23	0.516931609951	87	15.8387672067	10	50.15	5.15	0
2015	8	21	0	0.923292845731	99	14.6462677919	10	50.15	5.15	0
2015	8	21	1	1.46988607968	107	13.0627250777	10	50.15	5.15	0
2015	8	21	2	1.46489954344	113	12.6297220711	10	50.15	5.15	0
2015	8	21	3	1.23978161466	123	12.6298664687	10	50.15	5.15	0
2015	8	21	4	1.16479358707	134	12.0176429272	10	50.15	5.15	0
2015	8	21	5	1.02155463418	135	12.3359289392	10	50.15	5.15	0
2015	8	21	6	1.81283045788	138	13.9706920782	10	50.15	5.15	0
2015	8	21	7	1.37462927518	141	16.7933282746	10	50.15	5.15	0
2015	8	21	8	1.59569016387	148	18.8868134936	10	50.15	5.15	0
2015	8	21	9	1.83300372487	153	20.2990901702	10	50.15	5.15	0
2015	8	21	10	2.49155087144	159	21.4460545545	10	50.15	5.15	0
2015	8	21	11	3.13768073275	163	22.3131549066	10	50.15	5.15	0
2015	8	21	12	3.12340168817	165	23.0388804304	10	50.15	5.15	0
2015	8	21	13	2.70225471341	167	23.4577117449	10	50.15	5.15	0
2015	8	21	14	2.20919751042	170	23.5853004104	10	50.15	5.15	0
2015	8	21	15	1.68581358058	171	23.6558011687	10	50.15	5.15	0
2015	8	21	16	1.31213183076	160	23.7006823933	10	50.15	5.15	0
2015	8	21	17	1.00148273472	125	23.5116685765	10	50.15	5.15	0
2015	8	21	18	1.26094025658	79	21.4373715511	10	50.15	5.15	0
2015	8	21	19	2.20624354285	82	18.6952711234	10	50.15	5.15	0
2015	8	21	20	2.09581173499	101	18.4395902301	10	50.15	5.15	0
2015	8	21	21	2.62428245844	116	17.7362660555	10	50.15	5.15	0
2015	8	21	22	3.00786880721	125	17.1518866062	10	50.15	5.15	0
2015	8	21	23	3.38822493199	130	16.8399081796	10	50.15	5.15	0
2015	8	22	0	3.57579731981	134	16.5228456808	10	50.15	5.15	0
2015	8	22	1	3.46691164924	136	16.1777945845	10	50.15	5.15	0
2015	8	22	2	3.25777032394	137	15.8029603177	10	50.15	5.15	0
2015	8	22	3	2.99085862458	136	15.3393432964	10	50.15	5.15	0
2015	8	22	4	2.81738811967	135	14.8780998487	10	50.15	5.15	0
2015	8	22	5	2.71400339733	133	14.5663153252	10	50.15	5.15	0
2015	8	22	6	2.96396261651	130	15.8892329179	10	50.15	5.15	0
2015	8	22	7	3.15364883713	125	18.3949576664	10	50.15	5.15	0
2015	8	22	8	3.15346376311	123	20.509955362	10	50.15	5.15	0
2015	8	22	9	3.21640144061	120	22.1665334776	10	50.15	5.15	0
2015	8	22	10	3.10912171774	110	23.1961937404	10	50.15	5.15	0
2015	8	22	11	3.25053582538	103	23.7734621204	10	50.15	5.15	0
2015	8	22	12	3.33624296636	105	24.2206012945	10	50.15	5.15	0
2015	8	22	13	3.33984574699	107	24.5614082747	10	50.15	5.15	0
2015	8	22	14	3.34042378885	108	24.7499504247	10	50.15	5.15	0
2015	8	22	15	3.42466045083	108	24.7933212333	10	50.15	5.15	0
2015	8	22	16	3.36381670117	107	24.5275625045	10	50.15	5.15	0
2015	8	22	17	2.50614463586	95	23.6673518593	10	50.15	5.15	0
2015	8	22	18	2.47186699442	87	21.5409931685	10	50.15	5.15	0
2015	8	22	19	3.15826069298	91	19.9306012683	10	50.15	5.15	0
2015	8	22	20	3.98245639814	100	19.3271558736	10	50.15	5.15	0
2015	8	22	21	4.51230827339	106	18.9084200662	10	50.15	5.15	0
2015	8	22	22	4.52166946713	109	18.4344411422	10	50.15	5.15	0
2015	8	22	23	4.18289854163	110	17.8111826737	10	50.15	5.15	0
2015	8	23	0	4.05923818479	110	17.2448043166	10	50.15	5.15	0
2015	8	23	1	4.28198896543	110	16.8755764594	10	50.15	5.15	0
2015	8	23	2	4.72467065802	114	16.6585086545	10	50.15	5.15	0
2015	8	23	3	5.05744304004	118	16.483777274	10	50.15	5.15	0
2015	8	23	4	5.38672692937	118	16.4038130943	10	50.15	5.15	0
2015	8	23	5	5.73536768256	117	16.3527907404	10	50.15	5.15	0
2015	8	23	6	6.30685604337	117	17.0327955001	10	50.15	5.15	0
2015	8	23	7	6.71455916254	121	18.8359953381	10	50.15	5.15	0
2015	8	23	8	6.90240063464	123	20.4508215114	10	50.15	5.15	0
2015	8	23	9	7.33089405806	127	22.094491287	10	50.15	5.15	0
2015	8	23	10	7.49489448784	137	23.4346107164	10	50.15	5.15	0
2015	8	23	11	7.20376146762	148	24.5502832738	10	50.15	5.15	0
2015	8	23	12	6.63972069124	162	24.9758124479	10	50.15	5.15	0
2015	8	23	13	6.30090765499	188	21.7754438817	10	50.15	5.15	0
2015	8	23	14	3.8925885819	193	20.206299453	10	50.15	5.15	0
2015	8	23	15	3.65798997368	184	20.0161242783	10	50.15	5.15	0
2015	8	23	16	3.30285203884	185	18.9899969027	10	50.15	5.15	0
2015	8	23	17	3.15659109955	184	18.0912667504	10	50.15	5.15	0
2015	8	23	18	3.4272019187	192	17.7025116525	10	50.15	5.15	0
2015	8	23	19	1.78691500193	204	16.3148037987	10	50.15	5.15	0
2015	8	23	20	2.15730837512	194	16.3349392743	10	50.15	5.15	0
2015	8	23	21	2.34701797949	202	15.6865803898	10	50.15	5.15	0
2015	8	23	22	2.49172731275	206	15.5663687897	10	50.15	5.15	0
2015	8	23	23	2.15939753049	200	15.1389308318	10	50.15	5.15	0
2015	8	24	0	1.97250355785	188	14.8442877815	10	50.15	5.15	0
2015	8	24	1	1.93570392123	167	14.5530192573	10	50.15	5.15	0
2015	8	24	2	2.35706423795	157	14.3103515176	10	50.15	5.15	0
2015	8	24	3	2.66371536593	157	14.5052350447	10	50.15	5.15	0
2015	8	24	4	2.83067391309	151	14.5114758491	10	50.15	5.15	0
